,SUCEPTIBLE HOST,INFECTED HOST,SUCEPTIBLE VECTOR 1,SUCEPTIBLE VECTOR 2,SUCEPTIBLE VECTOR 3,SUCEPTIBLE VECTOR 4,SUCEPTIBLE VECTOR 5,SUCEPTIBLE VECTOR 6,INFECTED VECTOR 1,INFECTED VECTOR 2,INFECTED VECTOR 3,INFECTED VECTOR 4,INFECTED VECTOR 5,INFECTED VECTOR 6
229,1002.0040408295881,75.95151004494124,7063.967176940363,7826.130006422525,8656.649663232312,9558.107537142001,0.0,0.0,2208.0556521823173,2179.7222200122646,2075.3336435050774,1868.1954873268899,0.0,0.0
230,1002.0116390189556,75.86033177253047,7055.449085470448,7819.803152785561,8652.98493696303,9557.60040475635,0.0,0.0,2207.733317438762,2180.503491974979,2076.990230719131,1870.2630749516445,0.0,0.0
231,1002.0192280868486,75.76926295781658,7046.956447839412,7813.49560263677,8649.33426203808,9557.103084133467,0.0,0.0,2207.3868677636433,2181.2625923363926,2078.6290654772833,1872.3192552337764,0.0,0.0
232,1002.0268080442168,75.67830346939782,7038.489155066522,7807.207278091263,8645.697587866793,9556.615548350088,0.0,0.0,2207.0165082578683,2181.999665055243,2080.250233086196,1874.3640660186877,0.0,0.0
233,1002.0343789019973,75.58745317603014,7030.047098723132,7800.93810162908,8642.074864065926,9556.137770572033,0.0,0.0,2206.6224426958506,2182.714853313885,2081.853818484326,1876.3975450284336,0.0,0.0
234,1002.0419406711143,75.49671194662696,7021.630170907723,7794.68799608374,8638.466040455434,9555.66972405312,0.0,0.0,2206.2048735874555,2183.40829954141,2083.4399062487864,1878.4197298631232,0.0,0.0
235,1002.0494933624783,75.40607965025916,7013.23826435506,7788.456884689698,8634.871067074613,9555.211382138781,0.0,0.0,2205.7640019095998,2184.0801453196723,2085.008580569849,1880.4306579963547,0.0,0.0
236,1002.057036986987,75.31555615615481,7004.8712723746685,7782.244691054854,8631.289894172316,9554.762718263708,0.0,0.0,2205.3000272582162,2184.7305314383075,2086.5599252666198,1882.430366778241,0.0,0.0
237,1002.0645715555249,75.22514133369897,6996.529088844811,7776.05133915741,8627.722472205607,9554.323705951425,0.0,0.0,2204.81314786356,2185.359597901308,2088.094023789328,1884.4188934359674,0.0,0.0
238,1002.0720970789638,75.13483505243349,6988.211608209128,7769.876753343932,8624.168751838833,9553.89431881396,0.0,0.0,2204.303560598891,2185.967483931247,2089.610959220961,1886.3962750742276,0.0,0.0
239,1002.0796135681618,75.04463718205682,6979.918725473331,7763.720858327412,8620.628683942676,9553.474530551528,0.0,0.0,2203.771460989088,2186.554327973477,2091.110814278894,1888.3625486756596,0.0,0.0
240,1002.0871210339645,74.95454759242386,6971.650336201902,7757.583579185348,8617.102219593235,9553.064314952202,0.0,0.0,2203.217043219192,2187.1202677002966,2092.5936713165083,1890.3177511012775,0.0,0.0
241,1002.0946194872043,74.86456615354575,6963.406336514836,7751.464841357838,8613.589310071098,9552.6636458916,0.0,0.0,2202.640500142873,2187.66544001509,2094.059612324798,1892.2619190909036,0.0,0.0
242,1002.1021089387008,74.77469273558965,6955.186623084402,7745.364570645688,8610.08990686043,9552.272497332562,0.0,0.0,2202.04202329083,2188.189981056436,2095.5087189339724,1894.1950892635957,0.0,0.0
243,1002.10958939926,74.68492720887863,6946.991093131939,7739.282693208534,8606.603961648058,9551.890843324833,0.0,0.0,2201.4218028791197,2188.694026202187,2096.941072415046,1896.117298118075,0.0,0.0
244,1002.1170608796756,74.5952694438914,6938.819644424674,7733.219135562975,8603.131426322563,9551.518658004748,0.0,0.0,2200.7800278174063,2189.1777100735235,2098.356753681419,1898.028582033151,0.0,0.0
245,1002.1245233907281,74.50571931126214,6930.6721752725725,7727.1738245807255,8599.672252973387,9551.155915594918,0.0,0.0,2200.11688571715,2189.641166538974,2099.7558432904484,1899.928977268143,0.0,0.0
246,1002.1319769431849,74.41627668178039,6922.548584525211,7721.146687486777,8596.226393889934,9550.802590403917,0.0,0.0,2199.432562899715,2190.084528718409,2101.1384214450136,1901.8185199633022,0.0,0.0
247,1002.1394215478007,74.32694142639077,6914.448771568684,7715.137651857577,8592.793801560685,9550.458656825973,0.0,0.0,2198.727244404411,2190.5079289870046,2102.5045679950663,1903.6972461402297,0.0,0.0
248,1002.1468572153171,74.23771341619285,6906.372636322535,7709.146645619216,8589.374428672303,9550.124089340652,0.0,0.0,2198.0011139964604,2190.9114989791788,2103.8543624391773,1905.565191702294,0.0,0.0
249,1002.1542839564631,74.14859252244092,6898.320079236719,7703.173597045638,8585.968228108773,9549.798862512558,0.0,0.0,2197.254354174895,2191.295369592496,2105.18788392607,1907.4223924350442,0.0,0.0
250,1002.1617017819545,74.05957861654385,6890.291001288586,7697.218434756857,8582.57515295052,9549.482950991025,0.0,0.0,2196.4871461803814,2191.659670991546,2106.5052112561443,1909.2688840066248,0.0,0.0
251,1002.1691107024944,73.97067157006485,6882.285303979898,7691.281087717188,8579.195156473535,9549.176329509808,0.0,0.0,2195.699670002973,2192.0045326117884,2107.8064228829976,1911.1047019681846,0.0,0.0
252,1002.1765107287731,73.88187125472135,6874.302889300501,7685.361485218629,8575.828192143314,9548.878972885554,0.0,0.0,2194.892104472764,2192.330083193126,2109.0915969232515,1912.9298817558429,0.0,0.0
253,1002.1839018714679,73.79317754238461,6866.343659720444,7679.459556876922,8572.474213613224,9548.590856017316,0.0,0.0,2194.0646272797935,2192.636450788104,2110.3608111592866,1914.7444586913261,0.0,0.0
254,1002.1912841412433,73.70459030507988,6858.407518273408,7673.5752326682705,8569.133174737139,9548.311953889439,0.0,0.0,2193.2174147669807,2192.9237626887157,2111.6141430191965,1916.548467978348,0.0,0.0
255,1002.198657548751,73.616109414986,6850.494368504522,7667.708442905676,8565.80502956089,9548.042241569434,0.0,0.0,2192.3506420601702,2193.192145474089,2112.851669590567,1918.3419447053093,0.0,0.0
256,1002.2060221046303,73.52773474443525,6842.60411446627,7661.8591182366745,8562.489732321237,9547.78169420764,0.0,0.0,2191.464483078634,2193.4417250153047,2114.0734676222564,1920.1249238457592,0.0,0.0
257,1002.2133778195072,73.43946616591322,6834.736660715533,7656.027189641598,8559.187237445012,9547.530287036929,0.0,0.0,2190.5591105427475,2193.672626479194,2115.279613525894,1921.8974402587987,0.0,0.0
258,1002.2207247039951,73.3513035520585,6826.89191231065,7650.212588431831,8555.897499548268,9547.287995372395,0.0,0.0,2189.6346959816015,2193.8849743321152,2116.470183377365,1923.6595286894851,0.0,0.0
259,1002.2280627686947,73.26324677566267,6819.069774808512,7644.415246248096,8552.62047343543,9547.054794611067,0.0,0.0,2188.6914097405565,2194.078892343699,2117.6452529182907,1925.4112237692332,0.0,0.0
260,1002.2353920241941,73.17529570966992,6811.270154261674,7638.6350950587375,8549.356114098464,9546.83066023161,0.0,0.0,2187.729420988727,2194.254503590574,2118.8048975574993,1927.152560016215,0.0,0.0
261,1002.2427124810685,73.08745022717709,6803.49295721549,7632.872067158028,8546.10437671603,9546.61556779402,0.0,0.0,2186.7488977264074,2194.4119304600617,2119.9491923724886,1928.8835718357575,0.0,0.0
262,1002.2500241498805,72.99971020143325,6795.73809070528,7627.126095164482,8542.865216652663,9546.409492939347,0.0,0.0,2185.7500067924348,2194.551294653846,2121.078212110879,1930.6042935207388,0.0,0.0
263,1002.2573270411799,72.91207550583968,6788.005462253518,7621.3971120191845,8539.63858945794,9546.21241138939,0.0,0.0,2184.732913871484,2194.6727171916177,2122.1920311918607,1932.314759251982,0.0,0.0
264,1002.2646211655041,72.82454601394969,6780.294979867038,7615.68505098413,8536.424450865667,9546.02429894641,0.0,0.0,2183.6977835013067,2194.7763184146943,2123.290723707627,1934.0150030986476,0.0,0.0
265,1002.2719065333775,72.7371215994683,6772.606552034274,7609.989845640569,8533.222756793057,9545.845131492842,0.0,0.0,2182.6447790798998,2194.8622179896106,2124.3743634248085,1935.7050590186245,0.0,0.0
266,1002.2791831553122,72.64980213625219,6764.94008772252,7604.311429887383,8530.033463339925,9545.674884991007,0.0,0.0,2181.574062872617,2194.930534911685,2125.4430237858883,1937.384960858917,0.0,0.0
267,1002.2864510418075,72.5625874983095,6757.295496375214,7598.649737939455,8526.856526787882,9545.513535482825,0.0,0.0,2180.4857960192135,2194.9813875085615,2126.496777910617,1939.0547423560338,0.0,0.0
268,1002.29371020335,72.47547755979957,6749.672687909247,7593.004704326055,8523.691903599536,9545.361059089526,0.0,0.0,2179.38013854083,2195.014893443722,2127.5356985974136,1940.7144371363704,0.0,0.0
269,1002.3009606504139,72.38847219503286,6742.071572712297,7587.376263889249,8520.539550417694,9545.217432011372,0.0,0.0,2178.2572493469115,2195.031169719976,2128.5598583247624,1942.364078716594,0.0,0.0
270,1002.3082023934608,72.30157127847067,6734.492061640189,7581.764351782309,8517.399424064575,9545.082630527373,0.0,0.0,2177.117286242063,2195.0303326829217,2129.5693292525993,1944.0037005040242,0.0,0.0
271,1002.3154354429396,72.21477468472503,6726.934065980336,7576.1689034527335,8514.271481535521,9544.956630993685,0.0,0.0,2175.960406017316,2195.0124980553105,2130.5641832325,1945.6333357986866,0.0,0.0
272,1002.3226598092868,72.12808228855836,6719.397497458286,7570.589854644832,8511.155679999703,9544.83940984369,0.0,0.0,2174.786764434115,2194.977780932134,2131.544491806678,1947.2530177932404,0.0,0.0
273,1002.3298755029264,72.04149396488356,6711.882268298742,7565.027141427046,8508.051976809651,9544.73094359018,0.0,0.0,2173.596516072713,2194.9262957260516,2132.510326192837,1948.8627795702148,0.0,0.0
274,1002.3370825342697,71.95500958876367,6704.38829118244,7559.480700171993,8504.96032949391,9544.631208823519,0.0,0.0,2172.3898144397667,2194.8581562077316,2133.461757296057,1950.4626541043854,0.0,0.0
275,1002.3442809137157,71.86862903541174,6696.915479243207,7553.950467554746,8501.880695756203,9544.540182211338,0.0,0.0,2171.1668119759424,2194.77347550957,2134.3988557102502,1952.0526742631669,0.0,0.0
276,1002.3514706516509,71.78235218019061,6689.463746065337,7548.436380551268,8498.813033474658,9544.457840498264,0.0,0.0,2169.927660062697,2194.6723661291094,2135.321691719529,1953.6328728069902,0.0,0.0
277,1002.358651758449,71.69617889861273,6682.033005680994,7542.938376436853,8495.757300701023,9544.384160505633,0.0,0.0,2168.6725090290115,2194.5549399324354,2136.2303352995664,1955.2032823896761,0.0,0.0
278,1002.3658242444717,71.61010906633999,6674.623172567643,7537.456392784582,8492.713455659907,9544.319119131229,0.0,0.0,2167.4015081580606,2194.421308157548,2137.1248561189486,1956.763935558808,0.0,0.0
279,1002.372988120068,71.5241425591836,6667.234161645491,7531.990367463789,8489.681456748005,9544.262693348996,0.0,0.0,2166.1148056938323,2194.2715814177086,2138.0053235405194,1958.314864756103,0.0,0.0
280,1002.3801433955747,71.43827925310381,6659.865888274953,7526.540238638533,8486.66126253334,9544.214860208773,0.0,0.0,2164.8125488476885,2194.105869704768,2138.871806622719,1959.8561023177813,0.0,0.0
281,1002.3872900813159,71.35251902420978,6652.518268254142,7521.105944766093,8483.65283175451,9544.17559683602,0.0,0.0,2163.494883804874,2193.924282392467,2139.7243741209113,1961.3876804749339,0.0,0.0
282,1002.3944281876035,71.26686174875944,6645.191217816378,7515.687424595456,8480.656123319932,9544.14488043154,0.0,0.0,2162.1619557309627,2193.7269282397165,2140.563094488709,1962.9096313538887,0.0,0.0
283,1002.4015577247368,71.1813073031592,6637.884653627728,7510.284617165837,8477.671096307095,9544.122688271227,0.0,0.0,2160.813908778257,2193.5139153938517,2141.388035879286,1964.4219869765734,0.0,0.0
284,1002.408678703003,71.09585556396392,6630.598492784543,7504.897461805193,8474.697709961814,9544.108997705776,0.0,0.0,2159.450886092124,2193.285351393865,2142.199266146684,1965.9247792608799,0.0,0.0
285,1002.415791132677,71.01050640787662,6623.3326528110465,7499.525898128757,8471.735923697504,9544.103786160435,0.0,0.0,2158.0730298172816,2193.0413431736147,2142.996852847113,1967.4180400210234,0.0,0.0
286,1002.422895024021,70.92525971174831,6616.087051656924,7494.169866037577,8468.785697094432,9544.107031134728,0.0,0.0,2156.680481104023,2192.781997065013,2143.7808632402425,1968.9018009679028,0.0,0.0
287,1002.4299903872852,70.8401153525779,6608.861607694942,7488.829305717075,8465.846989898992,9544.118710202198,0.0,0.0,2155.2733801143927,2192.5074188011845,2144.5513642904834,1970.3760937094569,0.0,0.0
288,1002.4370772327073,70.75507320751191,6601.656239718585,7483.504157635607,8462.919762022984,9544.138801010136,0.0,0.0,2153.851866028301,2192.2177135196084,2145.3084226682677,1971.840949751021,0.0,0.0
289,1002.444155570513,70.67013315384439,6594.470866939719,7478.19436254304,8460.003973542893,9544.167281279333,0.0,0.0,2152.416077049585,2191.9129857652333,2146.052104751313,1973.2964004956802,0.0,0.0
290,1002.4512254109153,70.58529506901664,6587.305408968058,7472.899861460983,8457.099584696149,9544.204128803065,0.0,0.0,2150.9661504578776,2191.5933395104958,2146.7824766307526,1974.7424772455572,0.0,0.0
291,1002.4582867641153,70.50055883061694,6580.159785758627,7467.620595658314,8454.206555872068,9544.249321444826,0.0,0.0,2149.5022227411223,2191.258878205094,2147.4996041258164,1976.1792112047453,0.0,0.0
