,SUCEPTIBLE HOST,INFECTED HOST,RECOVERED HOST,SUCEPTIBLE VECTOR 1,SUCEPTIBLE VECTOR 2,SUCEPTIBLE VECTOR 3,SUCEPTIBLE VECTOR 4,SUCEPTIBLE VECTOR 5,SUCEPTIBLE VECTOR 6,INFECTED VECTOR 1,INFECTED VECTOR 2,INFECTED VECTOR 3,INFECTED VECTOR 4,INFECTED VECTOR 5,INFECTED VECTOR 6
263,941.4649472769688,155.51464407840126,3.020408644629924,6460.994308916087,6955.108623805369,6158.79840313893,5459.246720192279,5438.4727361858395,6654.604948051569,840.1592008833262,843.6219178058722,837.7012175177047,832.2956732694665,832.1880209439398,841.1915396561654
264,941.3071663339862,155.66019239537525,3.0326412706386123,6455.25056493812,6951.156447029092,6152.48342076961,5451.162230129336,5430.254259830163,6650.041340080926,839.6371033998646,843.1268101932659,837.163003702076,831.7198251639417,831.6109945720978,840.6803893911149
265,941.1497896179777,155.80533540703203,3.0448749749902704,6449.534468230781,6947.233157524441,6146.198169054935,5443.109772070992,5422.067455666603,6645.508165425728,839.1155985759594,842.632405938009,836.6253471795856,831.1444249036567,831.0344077747802,840.1699046134479
266,940.9928162745532,155.9500740094213,3.0571097160255163,6443.845850059761,6943.338599700354,6139.942468859729,5435.089144551735,5413.912122239136,6641.0052567011235,838.5946857682094,842.1387044802779,836.0882474581352,830.5694721680358,830.4582602059005,839.6600848788999
267,940.8362454509987,156.094409096781,3.0693454522202703,6438.184542990169,6939.472619208827,6133.716142454296,5427.100147700639,5405.7880596824125,6636.532447871746,838.0743643333014,841.6457052605888,835.5517040454322,829.9949666357346,829.8825515186275,839.1509297431411
268,940.6800762962731,156.2383415615415,3.0815821421854266,6432.550380874733,6935.635062933704,6127.5190135016055,5419.142583226737,5397.695069707174,6632.089574239456,837.5546336280134,841.1534077198,835.0157164489917,829.4209079846479,829.3072813653918,838.6424387617815
269,940.5243079610042,156.38187229432933,3.093819744666521,6426.94319884221,6931.825778979676,6121.350907044729,5411.21625440467,5389.632955585949,6627.676472431314,837.0354930092159,840.6618112991144,834.4802841761422,828.8472958919155,828.7324493978937,838.1346114903753
270,940.3689395974853,156.5250021839713,3.1060582185434082,6421.362833286012,6928.044616661489,6115.211649494507,5403.320966060616,5381.601522139022,6623.292980387772,836.5169418338744,840.1709154400814,833.9454067340284,828.2741300339296,828.1580552671089,837.6274474844253
271,940.2139703596716,156.6677321174985,3.1182975228299297,6415.809121853052,6924.291426493353,6109.101068617453,5395.456524558484,5373.600575720666,6618.938937351092,835.9989794590514,839.6807195846003,833.4110836296159,827.7014100863419,827.5840986232956,837.1209462993872
272,940.0593994031765,156.81006298014995,3.130537616673594,6410.2819034328,6920.5660601785585,6103.018993523896,5387.622737786378,5365.629924205658,6614.614183854,835.4816052419086,839.1912231749211,832.8773143696941,827.1291357240689,827.0105791160007,836.6151074906744
273,939.905225885268,156.9519956553768,3.142778459355246,6404.781018146565,6916.868370599303,6096.9652546563575,5379.819415143348,5357.689376976064,6610.318561708561,834.9648185397089,838.7024256536484,832.3440984608809,826.5573066212999,826.4374963940667,836.1099306136615
274,939.7514489648651,157.0935310248462,3.155020010288746,6399.306307336982,6913.198211806713,6090.939683778165,5372.046367526402,5349.778744908286,6606.051913995288,834.4486187098181,838.2143264637426,831.8114354096259,825.9859224515026,825.8648501056374,835.6054152236895
275,939.5980678025343,157.23466996844508,3.1672622290206442,6393.85761355579,6909.555439009242,6084.942113960179,5364.303407315323,5341.8978403579395,6601.8140850504205,833.9330051097076,837.7269250485225,831.2793247222146,825.4149828874298,825.2926398981651,835.1015608760696
276,939.4450815604832,157.375413364287,3.179505075229713,6388.43478033589,6905.939908355846,6078.972379330544,5356.590348082287,5334.046476870445,6597.604920224626,833.4179770969491,837.2402208516617,830.7477659047771,824.8444876011517,824.7208654184417,834.5983671260968
277,939.29248940256,157.51576208871325,3.1917485087267683,6383.037652394832,6902.351477129586,6073.03031529838,5348.907004851872,5326.224469440157,6593.4242660988575,832.9035340292238,836.7542133171961,830.2167584632871,824.2744362640367,824.1495263125795,834.0958335290458
278,939.1402904942503,157.65571701629528,3.2039924894544214,6377.666075738058,6898.790003845885,6067.115758667358,5341.253194233199,5318.431634642036,6589.271970593994,832.3896752643266,836.2689018895303,829.6863019035618,823.7048285467448,823.5786222260062,833.5939596401686
279,938.9884840026731,157.7952790198402,3.2162369774866764,6372.3198975262985,6895.255348126385,6061.228547490177,5333.628734251147,5310.667790463446,6585.147882830551,831.8764001601654,835.7842860134353,829.1563957312692,823.1356641192484,823.0081528034842,833.0927450147047
280,938.8370690965769,157.93444897039453,3.2284819330286103,6366.998966065117,6891.747370689038,6055.3685210572285,5326.033444333428,5302.932756291265,6581.051853117833,831.3637080747626,835.3003651340517,828.6270394519318,822.566942650838,822.4381176891168,832.5921892078859
281,938.6860449463356,158.07322773724826,3.2407273164160566,6361.703130794633,6888.265933338345,6049.535519885457,5318.4671452978755,5295.226352899213,6576.98373294328,830.8515983662566,834.8171386968908,828.0982325709291,821.9986638101286,821.8685165263541,832.0922917749389
282,938.5354107239461,158.2116161879386,3.2529730881152816,6356.432242279427,6884.810898955779,6043.72938570742,5310.929659339962,5287.548402435408,6572.943374961988,830.3400703929042,834.3346061478375,827.5699745935029,821.4308272650662,821.2993489579997,831.5930522710903
283,938.3851656030236,158.34961518825375,3.2652192087226695,6351.186152198616,6881.382131490367,6037.949961460535,5303.420810020534,5279.8987284101395,6568.930632986422,829.8291235130824,833.852766933152,827.0422650247591,820.8634326829335,820.7306146262159,831.0944702515708
284,938.2353087587986,158.48722560223698,3.2774656389644057,6345.964713336109,6877.979495949444,6032.197091276512,5295.9404222537705,5272.277155683862,6564.9453619763135,829.3187570852897,833.3716204994722,826.515103369672,820.2964797303557,820.1623131725304,830.5965452716182
285,938.0858393681136,158.6244482921902,3.2897123396961585,6340.767779571036,6874.602858389572,6026.470620471,5288.488322295363,5264.683510455417,6560.987418028744,828.8089704681485,832.8911662938154,825.9884891330876,819.7299680733067,819.5944442378413,830.099276886482
286,937.9367566094193,158.76128411867802,3.3019592719027635,6335.595205868361,6871.252085907631,6020.770395533401,5281.064337730923,5257.1176202504685,6557.056658368413,828.2997630204063,832.4114037635806,825.4624218197268,819.1638973771156,819.027007462424,829.6026646514274
287,937.7880596627707,158.89773394053134,3.3142063966979127,6330.446848269655,6867.92704663207,6015.096264116896,5273.668297464606,5249.579313910168,6553.152941338089,827.7911341009379,831.9323323565502,824.9369009341889,818.5982673064711,818.4600024859359,829.1067081217383
288,937.6397477098247,159.0337986148514,3.326453675323834,6325.3225638840695,6864.627609714337,6009.448075028655,5266.300031707959,5242.068421580031,6549.276126389251,827.283083068747,831.4539515208925,824.411925980955,818.0330775254287,817.8934289474228,828.611406852722
289,937.4918199338356,159.16947899701339,3.3387010691509826,6320.222210879464,6861.353645320467,6003.825678220241,5258.95937196899,5234.584774699049,6545.426074072911,826.7756092829679,830.9762607051633,823.8874964643909,817.4683276974156,817.3272864853241,828.1167603997123
290,937.344275519652,159.30477594067037,3.3509485396776615,6315.145648383442,6858.105024536948,5998.228924679179,5251.646150926678,5227.128205874605,6541.602645935156,826.2687121028799,830.4992593583208,823.3636118887694,816.9040174852653,816.7615747375075,827.6227683180945
291,937.1971136537135,159.4396902977568,3.363196048529663,6310.092736417285,6854.881619307894,5992.657666356614,5244.3602023473095,5219.698548799082,6537.805704447469,825.7623908879175,830.022946929736,822.8402717582856,816.340146551242,816.196293341292,827.1294301633211
292,937.0503335240471,159.57422291849275,3.375443557460174,6305.063336174197,6851.683302699787,5987.11175647264,5237.101361438576,5212.295638602802,6534.035113301175,825.2566449976308,829.5473228691535,822.3174755770002,815.776714556954,815.631441933363,826.6367454908514
293,936.9039343202634,159.7083746513873,3.3876910283493595,6300.057309865043,6848.509948754742,5981.591049347217,5229.869464653781,5204.919311658854,6530.290737244507,824.7514737917082,829.072386626714,821.795222848873,815.2137211634059,815.0670201498245,826.1447138561871
294,936.7579152335535,159.8421463432425,3.3999384232040417,6295.074520703621,6845.361432476512,5976.095400384137,5222.664349673437,5197.569405564768,6526.572442067209,824.2468766299793,828.5981376529579,821.2735130777676,814.651166031007,814.5030276262058,825.6533348148788
295,936.6122754566857,159.97553883915697,3.4121857041573964,6290.114832897835,6842.237629822118,5970.624666061463,5215.485855394373,5190.245759131653,6522.880094591405,823.7428528724156,828.1245753988268,820.7523457674545,814.0890488195757,813.9394639974673,825.1626079225285
296,936.4670141840015,160.10855298252986,3.4244328334686416,6285.178111641024,6839.138417693623,5965.178703922138,5208.333821919031,5182.948212373519,6519.213562662608,823.2394018791333,827.6516993156654,820.2317204216145,813.5273691883461,813.3763288980065,824.6725327347941
297,936.322130611413,160.24118961506434,3.4366797735227324,6280.264223103423,6836.06367393003,5959.757372564743,5201.208090544936,5175.676606496789,6515.572715140885,822.7365230103944,827.179508855224,819.7116365438417,812.9661267959731,812.8136219616626,824.1831088073927
